ticker,valuation_date,maturity_years,maturity_days,strike,moneyness,spot_price,call_price,put_price,implied_vol,delta_call,gamma,vega,theta_call,risk_free_rate
SPOT,2025-04-01,0.0833,30,244.99999999999997,0.7,350.0,106.02347636197266,0.005173449847518441,0.3858,0.999510176441325,4.4741734449930375e-05,0.17613924452287888,-12.59814454895785,0.05
SPOT,2025-04-01,0.0833,30,280.0,0.8,350.0,71.3113757041649,0.1476009474504849,0.35479999999999995,0.9884258855532384,0.0008445633018416244,3.057714323835612,-20.24375121135443,0.05
SPOT,2025-04-01,0.0833,30,315.0,0.9,350.0,38.193699804832875,1.8844532035291763,0.32619999999999993,0.8869409912832033,0.005819556368982723,19.371128675106213,-51.54012673788455,0.05
SPOT,2025-04-01,0.0833,30,332.5,0.95,350.0,23.943669929892906,5.0616874062945385,0.3128,0.7451918151762359,0.010158399098595672,32.42448640377708,-72.72230080271176,0.05
SPOT,2025-04-01,0.0833,30,350.0,1.0,350.0,12.802285736284034,11.347567290391055,0.3,0.5364108345590344,0.013109447992844435,40.13162540429486,-81.01290737852385,0.05
SPOT,2025-04-01,0.0833,30,367.5,1.05,350.0,5.543338985652468,21.515884617464792,0.2878,0.3100510234688217,0.012135855770790797,35.640376738488676,-66.7171558854136,0.05
SPOT,2025-04-01,0.0833,30,385.00000000000006,1.1,350.0,1.8368927800250745,35.236702489542836,0.27619999999999995,0.13490203337191697,0.007777971341141968,21.9215421527776,-38.61185776731924,0.05
SPOT,2025-04-01,0.0833,30,420.0,1.2,350.0,0.07145243656674527,68.32579030149515,0.25479999999999997,0.008520545834311263,0.0009000948649288561,2.3402852628847315,-3.7247967440958156,0.05
SPOT,2025-04-01,0.0833,30,455.0,1.3,350.0,0.0004732066799785113,103.10933922701912,0.23579999999999998,8.499178574460373e-05,1.4262762871134973e-05,0.034318520174950295,-0.050036967568712176,0.05
SPOT,2025-04-01,0.25,91,244.99999999999997,0.7,350.0,108.86206876060243,0.818629881603357,0.40754231090269355,0.9721642955817617,0.0008964709998363906,11.18883955224873,-20.68962278953652,0.05
SPOT,2025-04-01,0.25,91,280.0,0.8,350.0,76.42221936375239,2.944003502039209,0.3765423109026935,0.9108089859396762,0.0024478972648773953,28.228192347185345,-33.376263843786504,0.05
SPOT,2025-04-01,0.25,91,315.0,0.9,350.0,47.41451816573266,8.501525321305337,0.34794231090269356,0.777702574515159,0.004891759114169394,52.1252803485045,-47.51225014754748,0.05
SPOT,2025-04-01,0.25,91,332.5,0.95,350.0,35.04318451411592,13.412803178331501,0.3345423109026936,0.6790386103219725,0.0061159771673364215,62.66037725903311,-52.05611127547178,0.05
SPOT,2025-04-01,0.25,91,350.0,1.0,350.0,24.539863614670026,20.192093787528506,0.32174231090269356,0.5628257790343331,0.006997349020587126,68.94738684983979,-52.9890411039062,0.05
SPOT,2025-04-01,0.25,91,367.5,1.05,350.0,16.121030665293517,29.055872346794956,0.3095423109026936,0.437586684116443,0.007274335851697301,68.95876360063632,-49.54302552264011,0.05
SPOT,2025-04-01,0.25,91,385.00000000000006,1.1,350.0,9.827346790578176,40.04479998072259,0.2979423109026935,0.3151178760963793,0.0068142470326624785,62.176483056681725,-42.073205583577575,0.05
SPOT,2025-04-01,0.25,91,420.0,1.2,350.0,2.7843558762474174,67.56703208367765,0.27654231090269354,0.12321949740674709,0.004211137655618873,35.664580751184694,-21.742654567422377,0.05
SPOT,2025-04-01,0.25,91,455.0,1.3,350.0,0.5071507326574434,99.85504995737352,0.2575423109026935,0.03032840153950834,0.001523385010740364,12.015292941855812,-6.69428211114526,0.05
SPOT,2025-04-01,0.5,182,244.99999999999997,0.7,350.0,115.10352782650216,4.054456273443634,0.421405820415564,0.9236226171623987,0.001376238688983621,35.522243371400464,-25.37749951994321,0.05
SPOT,2025-04-01,0.5,182,280.0,0.8,350.0,85.45229835574781,8.539073723680929,0.390405820415564,0.8501109308204541,0.002411949325208333,57.675392125409424,-33.12113515208038,0.05
SPOT,2025-04-01,0.5,182,315.0,0.9,350.0,59.056739361857865,16.27936165078262,0.361805820415564,0.7380893784947288,0.003636142057482684,80.5791133156224,-39.11771935708231,0.05
SPOT,2025-04-01,0.5,182,332.5,0.95,350.0,47.47039922872176,21.760944978142334,0.34840582041556406,0.6674425078962506,0.004212935731306229,89.90344395170722,-40.629607074927534,0.05
SPOT,2025-04-01,0.5,182,350.0,1.0,350.0,37.1506550219317,28.50912423184809,0.335605820415564,0.5886222775544534,0.004684160017976349,96.28692115468259,-40.75780827551232,0.05
SPOT,2025-04-01,0.5,182,367.5,1.05,350.0,28.205346203952303,36.631738874364544,0.32340582041556404,0.5041129364874098,0.0049840926468256355,98.72793000277179,-39.34089627880884,0.05
SPOT,2025-04-01,0.5,182,385.00000000000006,1.1,350.0,20.69333382377259,46.187649954680694,0.311805820415564,0.41735842127801964,0.005058465556428413,96.60711392554457,-36.391766096710995,0.05
SPOT,2025-04-01,0.5,182,420.0,1.2,350.0,9.887282407323084,69.51744545922276,0.290405820415564,0.25352183389192096,0.004454217969750644,79.22876295868001,-26.950761880268175,0.05
