ticker,valuation_date,maturity_years,maturity_days,strike,moneyness,spot_price,call_price,put_price,implied_vol,delta_call,gamma,vega,theta_call,risk_free_rate
DIS,2025-04-01,0.0833,30,77.0,0.7,110.0,33.3201241424168,8.608432034407087e-05,0.319,0.9999633436259051,1.5174615112589738e-05,0.004879088989527992,-3.8431344960728953,0.05
DIS,2025-04-01,0.0833,30,88.0,0.8,110.0,22.375213594394538,0.009455813712861527,0.294,0.9967483365235054,0.0010539371758496912,0.31231469991032873,-4.914498759236603,0.05
DIS,2025-04-01,0.0833,30,99.0,0.9,110.0,11.709782630884021,0.2983051276171409,0.271,0.9249835794270219,0.016455631211642698,4.494839703497929,-11.813454526780642,0.05
DIS,2025-04-01,0.0833,30,104.5,0.95,110.0,7.009426423385349,1.075089058825867,0.26025000000000004,0.7810933328642707,0.035733866395323,9.373485657506818,-18.588096885731577,0.05
DIS,2025-04-01,0.0833,30,110.0,1.0,110.0,3.3929885829115207,2.9357913570594434,0.25,0.5373662435158527,0.050043109540222466,12.609987849719108,-21.708415705088232,0.05
DIS,2025-04-01,0.0833,30,115.5,1.05,110.0,1.2244165978468864,6.244359510702196,0.24025,0.2712963308820141,0.043453315320991094,10.522445501784645,-16.605083850725602,0.05
DIS,2025-04-01,0.0833,30,121.00000000000001,1.1,110.0,0.30236369340389047,10.799446744966602,0.23099999999999998,0.09114103891402614,0.02235092325963916,5.20400636473135,-7.701796606505457,0.05
DIS,2025-04-01,0.0833,30,132.0,1.2,110.0,0.004241956046602158,21.45560528502409,0.21400000000000002,0.0021614502251030804,0.001001297072235426,0.2159767946159062,-0.289101052792303,0.05
DIS,2025-04-01,0.0833,30,143.0,1.3,110.0,5.099079321555563e-06,32.405648705471606,0.199,3.969965012632868e-06,2.936024586360593e-06,0.0005889021450047561,-0.0007250103869524214,0.05
DIS,2025-04-01,0.25,91,77.0,0.7,110.0,34.029730094398715,0.0732207324275862,0.3346355360604514,0.9889919178637406,0.0015745087040069368,1.5938318566965537,-4.804674599042389,0.05
DIS,2025-04-01,0.25,91,88.0,0.8,110.0,23.514011123408523,0.42085756687008313,0.30963553606045136,0.945142932582069,0.006518705666231338,6.105729343236122,-7.803687129496842,0.05
DIS,2025-04-01,0.25,91,99.0,0.9,110.0,13.94441449974802,1.7146167486422854,0.2866355360604514,0.8143473092065652,0.016968891455828798,14.713259078849132,-12.216375282173157,0.05
DIS,2025-04-01,0.25,91,104.5,0.95,110.0,9.87544425156652,3.07732440317713,0.2758855360604514,0.7024407687684586,0.022829237029022117,19.052225294198692,-13.882118792517193,0.05
DIS,2025-04-01,0.25,91,110.0,1.0,110.0,6.496870044383243,5.130428098710198,0.26563553606045137,0.5637653678735668,0.026956645443235182,21.660944962183535,-14.28369947429657,0.05
DIS,2025-04-01,0.25,91,115.5,1.05,110.0,3.909831297541899,7.975067254585213,0.2558855360604514,0.4130631709872498,0.02767088146490386,21.418749469159202,-13.0378522548734,0.05
DIS,2025-04-01,0.25,91,121.00000000000001,1.1,110.0,2.117077193729827,11.6139910534895,0.24663553606045135,0.2709773568375967,0.02441902873350617,18.218365731335673,-10.371114399506952,0.05
DIS,2025-04-01,0.25,91,132.0,1.2,110.0,0.4220801533480074,20.782349818540368,0.2296355360604514,0.0775648049137311,0.011498418560575204,7.987347667765521,-4.073860146135184,0.05
DIS,2025-04-01,0.25,91,143.0,1.3,110.0,0.04501739044099495,31.26864286106604,0.21463553606045138,0.011464767305403972,0.0025430893985759298,1.6511580028468118,-0.7695997167807317,0.05
